lot,phase,wafer_id,product,tool,chamber,process_step,pattern,root_cause,action,die_x,die_y,die_dx,die_dy,status,fail_reason
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,24,8,8.0,-8.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,25,8,9.0,-8.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,26,8,10.0,-8.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,27,8,11.0,-8.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,28,8,12.0,-8.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,3,9,-13.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,4,9,-12.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,5,9,-11.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,6,9,-10.0,-7.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,7,9,-9.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,8,9,-8.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,9,9,-7.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,10,9,-6.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,11,9,-5.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,12,9,-4.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,13,9,-3.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,14,9,-2.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,15,9,-1.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,16,9,0.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,17,9,1.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,18,9,2.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,19,9,3.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,20,9,4.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,21,9,5.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,22,9,6.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,23,9,7.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,24,9,8.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,25,9,9.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,26,9,10.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,27,9,11.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,28,9,12.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,29,9,13.0,-7.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,3,10,-13.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,4,10,-12.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,5,10,-11.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,6,10,-10.0,-6.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,7,10,-9.0,-6.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,8,10,-8.0,-6.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,9,10,-7.0,-6.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,10,10,-6.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,11,10,-5.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,12,10,-4.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,13,10,-3.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,14,10,-2.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,15,10,-1.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,16,10,0.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,17,10,1.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,18,10,2.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,19,10,3.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,20,10,4.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,21,10,5.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,22,10,6.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,23,10,7.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,24,10,8.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,25,10,9.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,26,10,10.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,27,10,11.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,28,10,12.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,29,10,13.0,-6.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,3,11,-13.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,4,11,-12.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,5,11,-11.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,6,11,-10.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,7,11,-9.0,-5.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,8,11,-8.0,-5.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,9,11,-7.0,-5.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,10,11,-6.0,-5.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,11,11,-5.0,-5.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,12,11,-4.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,13,11,-3.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,14,11,-2.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,15,11,-1.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,16,11,0.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,17,11,1.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,18,11,2.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,19,11,3.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,20,11,4.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,21,11,5.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,22,11,6.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,23,11,7.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,24,11,8.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,25,11,9.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,26,11,10.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,27,11,11.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,28,11,12.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,29,11,13.0,-5.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,2,12,-14.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,3,12,-13.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,4,12,-12.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,5,12,-11.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,6,12,-10.0,-4.0,FAIL,random
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,7,12,-9.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,8,12,-8.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,9,12,-7.0,-4.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,10,12,-6.0,-4.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,11,12,-5.0,-4.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,12,12,-4.0,-4.0,FAIL,scratch_diagonal
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,13,12,-3.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,14,12,-2.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,15,12,-1.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,16,12,0.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,17,12,1.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,18,12,2.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,19,12,3.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,20,12,4.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,21,12,5.0,-4.0,PASS,pass
LOT-A,改善前,W05,28nm MCU,CMP-03,-,CMP,scratch_diagonal,对角线刮伤，怀疑机械手搬运路径与 pad condition 异常,检查机械手轨迹并更换 pad,22,12,6.0,-4.0,PASS,pass
